date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
02:39:50	97655/97655	U-----	200	untouched ('')	application/javascript	etag:%2278c0839-17d77-4efdb6a35d848%22	http://redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.europe.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.europe.js	(from http://redteamux.com/avant/maps-vector.php)
02:39:50	47620/47620	U-----	200	untouched ('')	application/javascript	etag:%2278c0844-ba04-4efdb6a3670a2%22	http://redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.usa.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/maps/jquery.vmap.usa.js	(from http://redteamux.com/avant/maps-vector.php)
02:39:50	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.25.delayed	(from http://redteamux.com/avant/extras-invoice.php)
02:39:51	2386/2386	U-----	200	untouched ('')	application/javascript	etag:%2278c084b-952-4efdb6a36842a%22	http://redteamux.com/avant/assets/plugins/jqvmap/data/jquery.vmap.sampledata.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/jqvmap/data/jquery.vmap.sampledata.js	(from http://redteamux.com/avant/maps-vector.php)
02:39:51	1165/1165	U-----	200	untouched ('')	application/javascript	etag:%2278c06cc-48d-4efdb6a3138a3%22	http://redteamux.com/avant/assets/demo/demos-jqvmap.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demos-jqvmap.js	(from http://redteamux.com/avant/maps-vector.php)
02:39:51	424/424	U-----	200	untouched ('OK')	text/css	etag:%2278c0a0e-1a8-4efdb6a3f522c%22	http://redteamux.com/avant/assets/plugins/charts-morrisjs/morris.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-morrisjs/morris.css	(from http://redteamux.com/avant/charts-svg.php)
02:39:51	91354/91354	U-----	200	untouched ('')	application/javascript	etag:%2278c0a15-164da-4efdb6a3f5614%22	http://redteamux.com/avant/assets/plugins/charts-morrisjs/raphael.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-morrisjs/raphael.min.js	(from http://redteamux.com/avant/charts-svg.php)
02:39:52	32156/32156	U-----	200	untouched ('')	application/javascript	etag:%2278c0a17-7d9c-4efdb6a3f59fc%22	http://redteamux.com/avant/assets/plugins/charts-morrisjs/morris.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/charts-morrisjs/morris.min.js	(from http://redteamux.com/avant/charts-svg.php)
02:39:52	1715/1715	U-----	200	untouched ('')	application/javascript	etag:%2278c0776-6b3-4efdb6a33ccd2%22	http://redteamux.com/avant/assets/demo/demo-morrisjs.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-morrisjs.js	(from http://redteamux.com/avant/charts-svg.php)
02:39:53	4835/4835	U-----	200	untouched ('')	application/javascript	etag:%2278c06c2-12e3-4efdb6a30ea82%22	http://redteamux.com/avant/assets/demo/demo-calendar.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-calendar.js	(from http://redteamux.com/avant/calendar.php)
02:39:54	41244/41244	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:50%20GMT	http://redteamux.com/avant/charts-flot.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/charts-flot.html	(from http://redteamux.com/avant/index.php)
02:39:54	102698/102698	U-----	200	untouched ('')	image/jpeg	etag:%2278c06ec-1912a-4efdb6a334801%22	http://redteamux.com/avant/assets/demo/images/ind_rusty.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/ind_rusty.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:54	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.26.delayed	(from http://redteamux.com/avant/extras-404.php)
02:39:55	142928/142928	U-----	200	untouched ('')	image/jpeg	etag:%2278c0756-22e50-4efdb6a3353b9%22	http://redteamux.com/avant/assets/demo/images/nature_enchantedcreek.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_enchantedcreek.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:55	5917/5917	U-----	200	untouched ('')	image/jpeg	etag:%2278c06df-171d-4efdb6a32d2cf%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_enchantedcreek.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_enchantedcreek.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:56	39806/39806	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:52%20GMT	http://redteamux.com/avant/charts-canvas.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/charts-canvas.html	(from http://redteamux.com/avant/index.php)
02:39:56	262326/262326	U-----	200	untouched ('')	image/jpeg	etag:%2278c06db-400b6-4efdb6a32750e%22	http://redteamux.com/avant/assets/demo/images/arch_building.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/arch_building.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:56	39157/39157	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:39:52%20GMT	http://redteamux.com/avant/charts-inline.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/charts-inline.html	(from http://redteamux.com/avant/index.php)
02:39:56	190405/190405	U-----	200	untouched ('')	image/jpeg	etag:%2278c0755-2e7c5-4efdb6a334fd1%22	http://redteamux.com/avant/assets/demo/images/nature_mill.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_mill.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:57	298434/298434	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e5-48dc2-4efdb6a3320f0%22	http://redteamux.com/avant/assets/demo/images/ind_machinery.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/ind_machinery.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:57	412015/412015	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d1-6496f-4efdb6a31733b%22	http://redteamux.com/avant/assets/demo/images/arch_fireescape.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/arch_fireescape.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:57	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.27.delayed	(from http://redteamux.com/avant/ui-typography.php)
02:39:58	5639/5639	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d4-1607-4efdb6a31c92c%22	http://redteamux.com/avant/assets/demo/images/thmb_arch_fireescape.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_arch_fireescape.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	6081/6081	U-----	200	untouched ('')	image/jpeg	etag:%2278c06eb-17c1-4efdb6a333091%22	http://redteamux.com/avant/assets/demo/images/thmb_ind_demolition.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_ind_demolition.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	8701/8701	U-----	200	untouched ('')	image/jpeg	etag:%2278c073d-21fd-4efdb6a334be9%22	http://redteamux.com/avant/assets/demo/images/thmb_arch_fountain.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_arch_fountain.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	159431/159431	U-----	200	untouched ('')	image/jpeg	etag:%2278c0757-26ec7-4efdb6a3357a1%22	http://redteamux.com/avant/assets/demo/images/nature_mossytree.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_mossytree.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	65113/65113	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e6-fe59-4efdb6a3324d8%22	http://redteamux.com/avant/assets/demo/images/nature_rider.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_rider.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	6953/6953	U-----	200	untouched ('')	image/jpeg	etag:%2278c06dc-1b29-4efdb6a3278f6%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_river.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_river.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:58	3373/3373	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e4-d2d-4efdb6a330598%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_rider.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_rider.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:59	7415/7415	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e1-1cf7-4efdb6a32f5f8%22	http://redteamux.com/avant/assets/demo/images/thmb_ind_corrosion_hazard.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_ind_corrosion_hazard.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:59	183669/183669	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e3-2cd75-4efdb6a3301b0%22	http://redteamux.com/avant/assets/demo/images/nature_gardens.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_gardens.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:59	6744/6744	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d5-1a58-4efdb6a31c92c%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_gardens.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_gardens.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:59	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.28.delayed	(from http://redteamux.com/avant/ui-buttons.php)
02:39:59	138661/138661	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d2-21da5-4efdb6a319664%22	http://redteamux.com/avant/assets/demo/images/ind_code.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/ind_code.jpg	(from http://redteamux.com/avant/gallery.php)
02:39:59	87944/87944	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d0-15788-4efdb6a31445b%22	http://redteamux.com/avant/assets/demo/images/nature_trees.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_trees.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:00	4410/4410	U-----	200	untouched ('')	image/jpeg	etag:%2278c06d7-113a-4efdb6a3203c5%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_trees.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_trees.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:00	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.29.delayed	(from http://redteamux.com/avant/ui-panels.php)
02:40:00	491997/491997	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e2-781dd-4efdb6a32f9e0%22	http://redteamux.com/avant/assets/demo/images/nature_woodstump.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/nature_woodstump.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:00	15975/15975	U-----	200	untouched ('')	application/javascript	etag:%2278e2672-3e67-4efdb6a514039%22	http://redteamux.com/avant/assets/plugins/mixitup/jquery.mixitup.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/mixitup/jquery.mixitup.min.js	(from http://redteamux.com/avant/gallery.php)
02:40:00	8727/8727	U-----	200	untouched ('')	image/jpeg	etag:%2278c06e8-2217-4efdb6a332ca8%22	http://redteamux.com/avant/assets/demo/images/thmb_nature_woodstump.jpg	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/images/thmb_nature_woodstump.jpg	(from http://redteamux.com/avant/gallery.php)
02:40:00	1440/1440	U-----	200	untouched ('')	application/javascript	etag:%2278c06c8-5a0-4efdb6a311962%22	http://redteamux.com/avant/assets/demo/demo-gallery-simple.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-gallery-simple.js	(from http://redteamux.com/avant/gallery.php)
02:40:00	0/0	---MC-	302	error ('Moved%20Temporarily')	text/html	date:Sat,%2022%20Mar%202014%2008:40:00%20GMT	http://redteamux.com/avant/scaffolding-grids.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/scaffolding-grids.2a.delayed	(from http://redteamux.com/avant/ui-panels.php)
02:40:01	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.2b.delayed	(from http://redteamux.com/avant/ui-tiles.php)
02:40:01	9497/9497	U-----	200	untouched ('OK')	text/css	etag:%2278c0686-2519-4efdb6a2f737d%22	http://redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/fonts/glyphicons/css/glyphicons.min.css	(from http://redteamux.com/avant/icons-glyphicons.php)
02:40:08	41951/41951	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:00%20GMT	http://redteamux.com/avant/extras-timeline.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/extras-timeline.html	(from http://redteamux.com/avant/index.php)
02:40:08	43424/43424	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:00%20GMT	http://redteamux.com/avant/extras-inbox.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/extras-inbox.html	(from http://redteamux.com/avant/index.php)
02:40:09	44649/44649	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:01%20GMT	http://redteamux.com/avant/extras-chatroom.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/extras-chatroom.html	(from http://redteamux.com/avant/index.php)
02:40:09	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.2c.delayed	(from http://redteamux.com/avant/ui-paginations.php)
02:40:09	89390/89390	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:00%20GMT	http://redteamux.com/avant/icons-fontawesome.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/icons-fontawesome.html	(from http://redteamux.com/avant/index.php)
02:40:09	3239/3239	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:08%20GMT	http://redteamux.com/avant/extras-signupform.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/extras-signupform.html	(from http://redteamux.com/avant/index.php)
02:40:09	24443/24443	U-----	200	untouched ('')	image/png	etag:%2278c0770-5f7b-4efdb6a33a9aa%22	http://redteamux.com/avant/assets/demo/avatar/potter.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/avatar/potter.png	(from http://redteamux.com/avant/index.php)
02:40:09	2512/2512	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:08%20GMT	http://redteamux.com/avant/extras-login2.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/extras-login2.html	(from http://redteamux.com/avant/index.php)
02:40:10	7136/7136	U-----	200	untouched ('')	application/javascript	etag:%2278c0a54-1be0-4efdb6a3ffe0e%22	http://redteamux.com/avant/assets/plugins/bootbox/bootbox.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/bootbox/bootbox.min.js	(from http://redteamux.com/avant/ui-modals.php)
02:40:10	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.2d.delayed	(from http://redteamux.com/avant/ui-labelsbadges.php)
02:40:10	1461/1461	U-----	200	untouched ('OK')	text/css	etag:%2278c084d-5b5-4efdb6a3697b3%22	http://redteamux.com/avant/assets/plugins/datepaginator/bootstrap-datepaginator.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/datepaginator/bootstrap-datepaginator.css	(from http://redteamux.com/avant/ui-paginations.php)
02:40:11	336/336	U-----	200	untouched ('')	application/javascript	etag:%2278c075c-150-4efdb6a336359%22	http://redteamux.com/avant/assets/demo/demo-paginations.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-paginations.js	(from http://redteamux.com/avant/ui-paginations.php)
02:40:11	12590/12590	U-----	200	untouched ('')	application/javascript	etag:%2278c084e-312e-4efdb6a36a753%22	http://redteamux.com/avant/assets/plugins/datepaginator/bootstrap-datepaginator.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/datepaginator/bootstrap-datepaginator.js	(from http://redteamux.com/avant/ui-paginations.php)
02:40:11	1241/1241	U-----	200	untouched ('OK')	text/css	etag:%2278e259c-4d9-4efdb6a438089%22	http://redteamux.com/avant/assets/plugins/progress-skylo/skylo.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/progress-skylo/skylo.css	(from http://redteamux.com/avant/ui-sliders.php)
02:40:11	86/86	U-----	200	untouched ('')	image/png	etag:%2278c0675-56-4efdb6a2efe4c%22	http://redteamux.com/avant/assets/js/images/ui-bg_flat_0_ffffff_40x100.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_flat_0_ffffff_40x100.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:11	1738/1738	U-----	200	untouched ('')	image/gif	etag:%2278c0676-6ca-4efdb6a2efe4c%22	http://redteamux.com/avant/assets/js/images/animated-overlay.gif	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/animated-overlay.gif	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:12	142/142	U-----	200	untouched ('')	image/png	etag:%2278c0674-8e-4efdb6a2efa64%22	http://redteamux.com/avant/assets/js/images/ui-bg_flat_0_e6e7e8_40x100.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_flat_0_e6e7e8_40x100.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:12	86/86	U-----	200	untouched ('')	image/png	etag:%2278c0679-56-4efdb6a2f061c%22	http://redteamux.com/avant/assets/js/images/ui-bg_flat_0_edeef0_40x100.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_flat_0_edeef0_40x100.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:12	86/86	U-----	200	untouched ('')	image/png	etag:%2278c0672-56-4efdb6a2ef67c%22	http://redteamux.com/avant/assets/js/images/ui-bg_flat_0_f7f8fa_40x100.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_flat_0_f7f8fa_40x100.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:12	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.2e.delayed	(from http://redteamux.com/avant/ui-nestable.php)
02:40:13	86/86	U-----	200	untouched ('')	image/png	etag:%2278c0673-56-4efdb6a2efa64%22	http://redteamux.com/avant/assets/js/images/ui-bg_flat_0_2b6bd9_40x100.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_flat_0_2b6bd9_40x100.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:13	332/332	U-----	200	untouched ('')	image/png	etag:%2278c066f-14c-4efdb6a2eeeac%22	http://redteamux.com/avant/assets/js/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-bg_glass_95_fef1ec_1x400.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:13	48654/48654	U--MC-	200	updated ('OK')	text/html	date:Sat,%2022%20Mar%202014%2008:40:10%20GMT	http://redteamux.com/avant/ui-alerts.php	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/ui-alerts.html	(from http://redteamux.com/avant/index.php)
02:40:13	3777/3777	U-----	200	untouched ('')	image/png	etag:%2278c0670-ec1-4efdb6a2ef294%22	http://redteamux.com/avant/assets/js/images/ui-icons_1a1a1a_256x240.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-icons_1a1a1a_256x240.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:13	3777/3777	U-----	200	untouched ('')	image/png	etag:%2278c0677-ec1-4efdb6a2f0234%22	http://redteamux.com/avant/assets/js/images/ui-icons_ffffff_256x240.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-icons_ffffff_256x240.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:14	3776/3776	U-----	200	untouched ('')	image/png	etag:%2278c066d-ec0-4efdb6a2eeac4%22	http://redteamux.com/avant/assets/js/images/ui-icons_cd0a0a_256x240.png	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/js/images/ui-icons_cd0a0a_256x240.png	(from http://redteamux.com/avant/assets/js/jqueryui.css)
02:40:14	9023/9023	U-----	200	untouched ('')	application/javascript	etag:%2278c08a2-233f-4efdb6a387060%22	http://redteamux.com/avant/assets/plugins/knob/jquery.knob.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/knob/jquery.knob.min.js	(from http://redteamux.com/avant/ui-sliders.php)
02:40:14	5657/5657	U-----	200	untouched ('')	application/javascript	etag:%2278c075b-1619-4efdb6a335f71%22	http://redteamux.com/avant/assets/demo/demo-slider.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-slider.js	(from http://redteamux.com/avant/ui-sliders.php)
02:40:14	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.2f.delayed	(from http://redteamux.com/avant/ui-tour.php)
02:40:14	2867/2867	U-----	200	untouched ('OK')	text/css	etag:%2278c0a27-b33-4efdb6a3fa81d%22	http://redteamux.com/avant/assets/plugins/form-nestable/jquery.nestable.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-nestable/jquery.nestable.css	(from http://redteamux.com/avant/ui-nestable.php)
02:40:14	7481/7481	U-----	200	untouched ('')	application/javascript	etag:%2278c0a2a-1d39-4efdb6a3fac05%22	http://redteamux.com/avant/assets/plugins/form-nestable/jquery.nestable.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-nestable/jquery.nestable.min.js	(from http://redteamux.com/avant/ui-nestable.php)
02:40:14	13623/13623	U-----	200	untouched ('')	application/javascript	etag:%2278c0a29-3537-4efdb6a3fac05%22	http://redteamux.com/avant/assets/plugins/form-nestable/app.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/form-nestable/app.min.js	(from http://redteamux.com/avant/ui-nestable.php)
02:40:14	0/-1	---M--	302	error ('')			http://redteamux.com/avant/sidebar-lavender.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/sidebar-lavender.30.delayed	(from http://redteamux.com/avant/tables-data.php)
02:40:15	682/682	U-----	200	untouched ('')	application/javascript	etag:%2278c075d-2aa-4efdb6a336359%22	http://redteamux.com/avant/assets/demo/demo-nestable.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/demo/demo-nestable.min.js	(from http://redteamux.com/avant/ui-nestable.php)
02:40:15	5195/5195	U-----	200	untouched ('')	application/javascript	etag:%2278c077b-144b-4efdb6a33f3e3%22	http://redteamux.com/avant/assets/plugins/bootstro.js/bootstro.min.js	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/bootstro.js/bootstro.min.js	(from http://redteamux.com/avant/ui-tour.php)
02:40:15	547/547	U-----	200	untouched ('OK')	text/css	etag:%2278c077f-223-4efdb6a33fbb3%22	http://redteamux.com/avant/assets/plugins/bootstro.js/bootstro.min.css	C:/Users/Adalberto/Documents/Downloaded%20Sites/Avant%201.2.2/redteamux.com/avant/assets/plugins/bootstro.js/bootstro.min.css	(from http://redteamux.com/avant/ui-tour.php)
